Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,NAS,Security,Carrier
2016-11-28,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,18,37,44,24
2016-11-30,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,10,38,43,18
2016-12-02,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,26,25,32,16
2016-12-04,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,16,38,34,24
2016-12-06,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,25,31,33,27
2016-12-08,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,15,30,40,16
2016-12-10,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,17,29,31,14
2016-12-12,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,16,27,36,24
2016-12-14,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,30,30,30,22
2016-12-16,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,27,42,42,10
2016-12-18,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,14,35,39,28
2016-12-20,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,29,29,38,12
2016-12-22,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,22,41,38,13
2016-12-24,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,30,30,38,26
2016-12-26,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,20,32,36,13
2016-12-28,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,14,38,33,14
2016-12-30,PNS,Pensacola Regional,Pensacola,FL,USA,30.47330556,-87.18744444,587,23,39,38,25
2016-01-01,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,38,40,10
2016-01-03,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,41,41,24
2016-01-05,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,44,37,28
2016-01-07,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,17,26,37,16
2016-01-09,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,41,36,19
2016-01-11,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,33,37,25
2016-01-13,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,17,25,43,20
2016-01-15,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,43,34,19
2016-01-17,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,44,36,13
2016-01-19,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,37,33,12
2016-01-21,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,38,37,17
2016-01-23,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,27,33,14
2016-01-25,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,27,31,26
2016-01-27,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,38,33,27
2016-01-29,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,17,40,37,23
2016-01-31,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,28,37,30
2016-02-02,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,31,40,21
2016-02-04,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,23,39,12
2016-02-06,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,34,44,24
2016-02-08,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,35,35,14
2016-02-10,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,41,37,20
2016-02-12,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,22,35,22
2016-02-14,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,34,31,18
2016-02-16,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,28,38,26
2016-02-18,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,35,43,13
2016-02-20,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,21,43,18
2016-02-22,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,32,45,26
2016-02-24,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,41,45,22
2016-02-26,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,26,40,34,25
2016-02-28,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,18,42,42,28
2016-03-01,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,34,33,20
2016-03-03,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,26,35,27
2016-03-05,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,28,30,10
2016-03-07,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,25,30,11
2016-03-09,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,37,44,28
2016-03-11,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,43,37,22
2016-03-13,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,32,37,27
2016-03-15,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,26,40,35,30
2016-03-17,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,17,24,40,27
2016-03-19,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,27,43,27
2016-03-21,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,28,22,45,23
2016-03-23,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,23,36,19
2016-03-25,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,44,36,10
2016-03-27,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,41,31,19
2016-03-29,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,45,45,15
2016-03-31,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,44,39,10
2016-04-02,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,28,24,39,30
2016-04-04,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,25,35,26
2016-04-06,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,43,42,21
2016-04-08,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,27,41,19
2016-04-10,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,36,38,12
2016-04-12,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,31,39,29
2016-04-14,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,23,40,18
2016-04-16,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,20,38,10
2016-04-18,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,31,32,29
2016-04-20,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,45,43,12
2016-04-22,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,30,35,18
2016-04-24,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,25,45,18
2016-04-26,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,24,41,26
2016-04-28,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,36,43,30
2016-04-30,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,44,45,15
2016-05-02,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,26,34,45,12
2016-05-04,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,22,30,12
2016-05-06,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,21,23,43,21
2016-05-08,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,39,38,11
2016-05-10,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,21,39,10
2016-05-12,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,29,39,30
2016-05-14,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,45,38,21
2016-05-16,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,35,42,16
2016-05-18,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,29,31,29
2016-05-20,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,38,32,24
2016-05-22,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,43,33,16
2016-05-24,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,17,29,37,11
2016-05-26,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,33,37,19
2016-05-28,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,31,41,11
2016-05-30,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,18,35,36,22
2016-06-01,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,21,30,29
2016-06-03,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,41,35,17
2016-06-05,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,42,37,18
2016-06-07,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,21,31,13
2016-06-09,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,17,26,43,21
2016-06-11,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,21,34,32,11
2016-06-13,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,31,31,21
2016-06-15,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,22,33,26
2016-06-17,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,28,32,13
2016-06-19,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,42,39,30
2016-06-21,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,29,43,14
2016-06-23,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,21,38,17
2016-06-25,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,40,40,24
2016-06-27,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,28,39,19
2016-06-29,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,21,36,17
2016-07-01,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,21,34,29
2016-07-03,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,28,34,34,16
2016-07-05,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,28,39,25
2016-07-07,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,37,33,20
2016-07-09,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,18,30,34,25
2016-07-11,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,18,32,41,13
2016-07-13,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,20,31,25
2016-07-15,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,20,37,16
2016-07-17,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,27,43,23
2016-07-19,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,24,37,28
2016-07-21,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,22,31,21
2016-07-23,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,32,35,16
2016-07-25,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,38,34,16
2016-07-27,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,28,34,39,23
2016-07-29,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,40,44,28
2016-07-31,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,21,30,26
2016-08-02,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,27,41,23
2016-08-04,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,37,35,25
2016-08-06,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,25,43,27
2016-08-08,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,45,42,28
2016-08-10,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,24,39,25
2016-08-12,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,31,44,11
2016-08-14,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,23,36,30
2016-08-16,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,30,38,19
2016-08-18,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,34,41,16
2016-08-20,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,40,44,15
2016-08-22,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,44,31,12
2016-08-24,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,38,34,24
2016-08-26,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,38,34,29
2016-08-28,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,39,37,13
2016-08-30,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,43,31,12
2016-09-01,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,39,42,18
2016-09-03,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,27,32,30
2016-09-05,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,43,37,25
2016-09-07,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,26,31,23
2016-09-09,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,45,41,10
2016-09-11,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,25,42,25
2016-09-13,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,39,43,17
2016-09-15,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,36,41,26
2016-09-17,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,18,33,43,21
2016-09-19,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,36,38,14
2016-09-21,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,35,32,24
2016-09-23,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,22,40,28
2016-09-25,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,33,30,10
2016-09-27,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,43,43,19
2016-09-29,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,25,42,24
2016-10-01,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,29,35,27
2016-10-03,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,25,27,42,10
2016-10-05,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,40,40,19
2016-10-07,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,29,30,18
2016-10-09,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,34,41,25
2016-10-11,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,21,22,36,26
2016-10-13,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,40,30,17
2016-10-15,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,26,27,42,10
2016-10-17,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,25,40,10
2016-10-19,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,24,35,12
2016-10-21,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,31,31,24
2016-10-23,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,33,38,20
2016-10-25,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,43,36,25
2016-10-27,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,18,23,30,20
2016-10-29,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,34,37,23
2016-10-31,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,40,31,25
2016-11-02,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,34,34,26
2016-11-04,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,36,38,14
2016-11-06,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,29,22,40,22
2016-11-08,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,29,39,25
2016-11-10,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,22,22,32,10
2016-11-12,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,31,44,29
2016-11-14,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,26,24,40,13
2016-11-16,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,15,37,34,11
2016-11-18,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,21,35,31,28
2016-11-20,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,10,42,44,29
2016-11-22,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,37,43,22
2016-11-24,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,13,26,37,28
2016-11-26,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,14,26,45,23
2016-11-28,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,28,35,35,29
2016-11-30,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,32,40,21
2016-12-02,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,39,40,10
2016-12-04,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,27,34,41,22
2016-12-06,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,16,41,39,12
2016-12-08,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,11,20,37,26
2016-12-10,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,19,40,33,10
2016-12-12,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,27,36,30
2016-12-14,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,30,28,34,18
2016-12-16,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,34,35,24
2016-12-18,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,12,30,35,26
2016-12-20,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,23,25,45,26
2016-12-22,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,28,39,36,17
2016-12-24,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,26,20,32,25
2016-12-26,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,27,42,14
2016-12-28,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,24,37,35,28
2016-12-30,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056,693,20,33,37,29
2016-01-01,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,30,45,41,24
2016-01-03,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,12,24,39,23
2016-01-05,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,22,40,41,22
2016-01-07,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,17,23,33,17
2016-01-09,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,16,37,39,30
2016-01-11,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,10,42,40,26
2016-01-13,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,28,30,31,13
2016-01-15,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,19,37,40,22
2016-01-17,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,27,42,31,24
2016-01-19,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,26,23,44,27
2016-01-21,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,21,26,45,12
2016-01-23,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,16,38,40,28
2016-01-25,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,24,31,37,11
2016-01-27,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,28,44,45,10
2016-01-29,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,20,38,39,13
2016-01-31,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,22,22,37,24
2016-02-02,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,19,26,34,14
2016-02-04,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,23,25,34,21
2016-02-06,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,13,23,39,21
2016-02-08,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,15,33,37,17
2016-02-10,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,30,21,43,18
2016-02-12,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,11,39,32,21
2016-02-14,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,21,32,31,21
2016-02-16,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,18,38,30,25
2016-02-18,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,25,21,43,26
2016-02-20,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,25,28,34,16
2016-02-22,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,10,41,45,16
2016-02-24,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,26,30,35,24
2016-02-26,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,29,35,31,20
2016-02-28,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,29,28,44,29
2016-03-01,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,23,35,35,29
2016-03-03,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,23,33,36,15
2016-03-05,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,19,31,30,17
2016-03-07,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,14,25,38,15
2016-03-09,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,24,31,36,16
2016-03-11,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,29,28,43,19
2016-03-13,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972,464,19,29,43,15
