Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,Technical
2016-03-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,16
2016-04-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,30
2016-04-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,9,17
2016-04-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,26
2016-04-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,5,19
2016-04-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,26,32
2016-04-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,17
2016-04-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,16,27
2016-04-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,21
2016-04-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,28,33
2016-04-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,16
2016-04-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,34
2016-04-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,1,16
2016-04-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,28,24
2016-04-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,5,18
2016-04-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,24,25
2016-05-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,7,15
2016-05-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,27,34
2016-05-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,1,20
2016-05-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,11,24
2016-05-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,9,19
2016-05-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,41
2016-05-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,10,15
2016-05-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,30,42
2016-05-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,8,18
2016-05-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,28,31
2016-05-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,15
2016-05-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,25,32
2016-05-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,15
2016-05-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,24,23
2016-05-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,13,23
2016-06-01,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,12,32
2016-06-03,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,1,20
2016-06-05,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,17,39
2016-06-07,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,8,18
2016-06-09,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,19,37
2016-06-11,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,9,16
2016-06-13,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,22,27
2016-06-15,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,3,20
2016-06-17,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,23,23
2016-06-19,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,15,18
2016-06-21,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,27,26
2016-06-23,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,8,16
2016-06-25,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,28,28
2016-06-27,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,1,22
2016-06-29,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,128,18,25
2016-01-01,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,5,19
2016-01-03,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,24,41
2016-01-05,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,7,16
2016-01-07,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,13,34
2016-01-09,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,2,19
2016-01-11,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,26,24
2016-01-13,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,15,19
2016-01-15,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,20,31
2016-01-17,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,11,22
2016-01-19,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,29,22
2016-01-21,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,3,19
2016-01-23,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,25,43
2016-01-25,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,13,16
2016-01-27,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,29,42
2016-01-29,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,2,16
2016-02-01,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,19,23
2016-02-03,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,15,20
2016-02-05,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,16,22
2016-02-07,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,4,23
2016-02-09,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,15,41
2016-02-11,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,10,21
2016-02-13,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,10,32
2016-02-15,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,7,20
2016-02-17,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,22,30
2016-02-19,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,8,16
2016-02-21,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,13,30
2016-02-23,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,9,22
2016-02-25,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,27,40
2016-02-27,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,9,23
2016-02-29,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,29,29
2016-03-01,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,5,21
2016-03-03,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,22,45
2016-03-05,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,8,21
2016-03-07,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,28,31
2016-03-09,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,3,21
2016-03-11,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,27,44
2016-03-13,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,2,23
2016-03-15,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,23,41
2016-03-17,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,15,19
2016-03-19,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,13,42
2016-03-21,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,1,16
2016-03-23,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,20,40
2016-03-25,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,3,17
2016-03-27,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,20,42
2016-03-29,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,4,22
2016-04-01,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,26,26
2016-04-03,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,6,21
2016-04-05,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,12,38
2016-04-07,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,6,19
2016-04-09,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,23,37
2016-04-11,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,15,18
2016-04-13,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,27,29
2016-04-15,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,6,19
2016-04-17,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,23,30
2016-04-19,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,4,23
2016-04-21,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,23,44
2016-04-23,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,11,23
2016-04-25,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,24,43
2016-04-27,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,14,19
2016-04-29,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,12,20
2016-05-01,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,1,21
2016-05-03,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,17,27
2016-05-05,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,9,16
2016-05-07,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,18,38
2016-05-09,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,3,15
2016-05-11,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,13,34
2016-05-13,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,12,22
2016-05-15,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,26,26
2016-05-17,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,2,20
2016-05-19,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,22,38
2016-05-21,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,6,21
2016-05-23,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,28,28
2016-05-25,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,12,17
2016-05-27,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,10,22
2016-05-29,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,3,17
2016-06-01,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,18,31
2016-06-03,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,8,20
2016-06-05,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,10,25
2016-06-07,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,8,23
2016-06-09,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,30,26
2016-06-11,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,2,23
2016-06-13,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,10,30
2016-06-15,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,7,18
2016-06-17,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,11,22
2016-06-19,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,2,22
2016-06-21,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,19,24
2016-06-23,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,5,18
2016-06-25,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,30,23
2016-06-27,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,5,17
2016-06-29,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444,330,26,43
2016-01-01,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,15
2016-01-03,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,30,45
2016-01-05,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,2,21
2016-01-07,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,16,40
2016-01-09,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,4,18
2016-01-11,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,18,32
2016-01-13,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,15,15
2016-01-15,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,20,26
2016-01-17,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,13,21
2016-01-19,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,24,45
2016-01-21,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,12,22
2016-01-23,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,29,41
2016-01-25,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,11,20
2016-01-27,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,28,37
2016-01-29,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,15,19
2016-02-01,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,29,29
2016-02-03,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,14,21
2016-02-05,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,21,32
2016-02-07,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,13,19
2016-02-09,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,16,25
2016-02-11,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,3,20
2016-02-13,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,24,25
2016-02-15,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,11,19
2016-02-17,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,26,43
2016-02-19,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,15,18
2016-02-21,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,22,32
2016-02-23,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,9,16
2016-02-25,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,27,21
2016-02-27,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,15,21
2016-02-29,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,26,32
2016-03-01,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,3,18
2016-03-03,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,19,27
2016-03-05,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,8,18
2016-03-07,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,18,31
2016-03-09,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,5,19
2016-03-11,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,22,26
2016-03-13,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,22
2016-03-15,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,13,27
2016-03-17,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,9,16
2016-03-19,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,30,26
2016-03-21,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,11,19
2016-03-23,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,18,26
2016-03-25,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,1,20
2016-03-27,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,17,26
2016-03-29,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,9,15
2016-04-01,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,20,36
2016-04-03,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,9,16
2016-04-05,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,16,34
2016-04-07,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,14,15
2016-04-09,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,21,39
2016-04-11,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,8,15
2016-04-13,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,30,31
2016-04-15,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,7,20
2016-04-17,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,11,41
2016-04-19,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,2,15
2016-04-21,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,24,24
2016-04-23,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,9,19
2016-04-25,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,30,29
2016-04-27,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,2,21
2016-04-29,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,22,25
2016-05-01,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,15,17
2016-05-03,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,13,44
2016-05-05,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,4,16
2016-05-07,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,28,27
2016-05-09,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,15
2016-05-11,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,45
2016-05-13,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,2,21
2016-05-15,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,19,30
2016-05-17,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,13,23
2016-05-19,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,16,28
2016-05-21,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,22
2016-05-23,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,23,26
2016-05-25,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,7,16
2016-05-27,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,26,25
2016-05-29,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,12,15
2016-06-01,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,13,25
2016-06-03,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,15,18
2016-06-05,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,25,43
2016-06-07,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,21
2016-06-09,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,21,31
2016-06-11,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,12,18
2016-06-13,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,26,23
2016-06-15,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,1,22
2016-06-17,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,28,36
2016-06-19,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,10,21
2016-06-21,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,18,25
2016-06-23,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,7,18
2016-06-25,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,18,21
2016-06-27,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,9,22
2016-06-29,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,206,28,30
2016-01-01,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,15
2016-01-03,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,17,40
2016-01-05,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,15,20
2016-01-07,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,29,30
2016-01-09,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,4,16
2016-01-11,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,21,38
2016-01-13,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,21
2016-01-15,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,17,39
2016-01-17,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,7,19
2016-01-19,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,30,22
2016-01-21,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,8,20
2016-01-23,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,19,27
2016-01-25,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,3,22
2016-01-27,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,27,26
2016-01-29,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,13,16
2016-02-01,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,26,21
2016-02-03,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,10,18
2016-02-05,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,13,36
2016-02-07,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,3,19
2016-02-09,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,14,27
2016-02-11,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,21
2016-02-13,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,15,45
2016-02-15,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,1,18
2016-02-17,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,17,23
2016-02-19,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,14,22
2016-02-21,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,29,34
2016-02-23,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,15
2016-02-25,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,20,33
2016-02-27,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,11,21
2016-02-29,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,10,41
2016-03-01,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,8,20
2016-03-03,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,16,44
2016-03-05,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,15
2016-03-07,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,13,20
2016-03-09,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,9,16
2016-03-11,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,20,41
2016-03-13,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,17
2016-03-15,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,14,38
2016-03-17,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,21
2016-03-19,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,25
2016-03-21,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,1,22
2016-03-23,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,23,42
2016-03-25,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,4,19
