Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,NAS,Security,Carrier
2016-03-25,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,10,21,26,10
2016-03-27,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,20,30,21
2016-03-29,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,17,38,31,12
2016-04-01,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,11,33,35,21
2016-04-03,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,29,25,8
2016-04-05,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,32,34,23
2016-04-07,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,15,34,29,2
2016-04-09,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,17,38,28,17
2016-04-11,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,17,28,32,17
2016-04-13,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,42,50,22
2016-04-15,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,35,27,9
2016-04-17,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,42,23,30
2016-04-19,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,12,35,28,19
2016-04-21,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,38,42,22
2016-04-23,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,11,31,32,12
2016-04-25,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,20,25,28
2016-04-27,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,18,28,27,3
2016-04-29,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,44,24,25
2016-05-01,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,45,27,8
2016-05-03,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,18,44,35,30
2016-05-05,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,33,31,19
2016-05-07,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,19,31,40,19
2016-05-09,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,12,23,31,8
2016-05-11,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,12,39,28,27
2016-05-13,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,17,22,32,19
2016-05-15,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,29,47,11
2016-05-17,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,37,29,5
2016-05-19,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,20,47,18
2016-05-21,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,32,33,1
2016-05-23,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,10,23,22,28
2016-05-25,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,12,25,27,12
2016-05-27,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,31,45,23
2016-05-29,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,10,43,25,20
2016-06-01,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,15,23,33,30
2016-06-03,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,37,25,16
2016-06-05,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,17,33,44,28
2016-06-07,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,19,42,25,4
2016-06-09,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,23,46,19
2016-06-11,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,16,43,25,16
2016-06-13,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,15,24,46,12
2016-06-15,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,11,20,34,3
2016-06-17,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,17,42,25,12
2016-06-19,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,11,33,25,12
2016-06-21,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,14,43,30,12
2016-06-23,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,10,33,35,4
2016-06-25,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,12,36,44,30
2016-06-27,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,13,36,27,8
2016-06-29,PWM,Portland International Jetport,Portland,ME,USA,43.64616667,-70.30875,591,20,22,49,23
2016-01-01,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,25,26,19
2016-01-03,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,37,35,17
2016-01-05,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,19,45,30,11
2016-01-07,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,35,36,27
2016-01-09,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,12,34,34,7
2016-01-11,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,23,50,28
2016-01-13,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,30,30,15
2016-01-15,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,14,27,31,26
2016-01-17,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,40,28,10
2016-01-19,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,22,37,18
2016-01-21,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,43,26,20
2016-01-23,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,26,47,17
2016-01-25,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,37,28,17
2016-01-27,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,31,31,20
2016-01-29,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,27,33,4
2016-02-01,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,14,38,42,16
2016-02-03,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,34,25,4
2016-02-05,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,27,27,20
2016-02-07,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,12,21,33,17
2016-02-09,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,12,27,41,18
2016-02-11,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,39,33,19
2016-02-13,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,29,20,13
2016-02-15,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,39,25,20
2016-02-17,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,19,35,20,28
2016-02-19,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,34,35,20
2016-02-21,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,25,22,26
2016-02-23,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,19,25,34,12
2016-02-25,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,12,27,26,27
2016-02-27,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,37,29,5
2016-02-29,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,22,32,25
2016-03-01,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,39,33,12
2016-03-03,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,28,22,17
2016-03-05,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,39,29,18
2016-03-07,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,28,20,29
2016-03-09,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,32,26,20
2016-03-11,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,19,21,36,25
2016-03-13,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,41,33,17
2016-03-15,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,34,48,24
2016-03-17,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,22,31,7
2016-03-19,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,39,24,29
2016-03-21,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,34,30,15
2016-03-23,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,20,47,18
2016-03-25,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,25,26,1
2016-03-27,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,34,49,25
2016-03-29,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,21,30,18
2016-04-01,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,41,25,11
2016-04-03,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,22,33,18
2016-04-05,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,39,32,12
2016-04-07,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,45,33,15
2016-04-09,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,14,26,46,30
2016-04-11,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,29,27,7
2016-04-13,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,20,20,17
2016-04-15,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,23,25,13
2016-04-17,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,41,22,26
2016-04-19,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,23,31,1
2016-04-21,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,27,32,10
2016-04-23,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,28,28,3
2016-04-25,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,44,35,13
2016-04-27,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,33,27,4
2016-04-29,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,12,38,25,26
2016-05-01,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,21,30,17
2016-05-03,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,32,26,26
2016-05-05,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,13,22,27,3
2016-05-07,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,35,45,30
2016-05-09,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,39,34,12
2016-05-11,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,38,48,23
2016-05-13,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,33,30,7
2016-05-15,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,14,23,23,14
2016-05-17,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,40,30,10
2016-05-19,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,39,37,26
2016-05-21,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,31,29,20
2016-05-23,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,34,26,22
2016-05-25,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,39,31,15
2016-05-27,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,18,42,49,14
2016-05-29,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,20,32,19
2016-06-01,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,40,49,26
2016-06-03,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,12,45,33,13
2016-06-05,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,35,32,20
2016-06-07,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,20,20,28,4
2016-06-09,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,15,42,37,13
2016-06-11,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,25,33,18
2016-06-13,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,23,27,21
2016-06-15,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,31,31,18
2016-06-17,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,11,22,34,12
2016-06-19,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,45,31,17
2016-06-21,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,34,30,12
2016-06-23,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,14,39,27,11
2016-06-25,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,10,44,30,14
2016-06-27,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,17,37,27,18
2016-06-29,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611,554,16,39,50,10
2016-01-01,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,25,34,3
2016-01-03,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,38,27,25
2016-01-05,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,40,26,9
2016-01-07,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,44,24,16
2016-01-09,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,45,30,2
2016-01-11,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,44,40,12
2016-01-13,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,37,32,10
2016-01-15,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,24,24,27
2016-01-17,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,30,27,19
2016-01-19,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,31,25,18
2016-01-21,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,35,25,3
2016-01-23,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,15,24,49,27
2016-01-25,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,15,34,28,12
2016-01-27,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,22,48,23
2016-01-29,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,21,29,16
2016-02-01,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,38,45,13
2016-02-03,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,43,27,2
2016-02-05,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,31,40,20
2016-02-07,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,44,34,14
2016-02-09,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,25,25,16
2016-02-11,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,21,35,2
2016-02-13,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,27,40,20
2016-02-15,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,41,32,11
2016-02-17,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,21,45,29
2016-02-19,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,42,31,7
2016-02-21,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,34,50,18
2016-02-23,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,22,29,17
2016-02-25,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,20,38,26
2016-02-27,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,21,31,5
2016-02-29,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,15,40,27,29
2016-03-01,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,14,42,30,16
2016-03-03,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,27,47,30
2016-03-05,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,31,32,5
2016-03-07,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,22,34,24
2016-03-09,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,19,24,33,20
2016-03-11,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,43,30,13
2016-03-13,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,20,32,19
2016-03-15,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,34,47,10
2016-03-17,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,24,32,15
2016-03-19,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,15,26,32,13
2016-03-21,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,37,26,15
2016-03-23,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,20,36,13
2016-03-25,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,24,31,7
2016-03-27,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,44,40,27
2016-03-29,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,20,25,17
2016-04-01,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,22,37,29
2016-04-03,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,31,32,8
2016-04-05,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,37,30,10
2016-04-07,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,40,25,6
2016-04-09,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,44,25,16
2016-04-11,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,35,30,3
2016-04-13,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,45,23,22
2016-04-15,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,15,35,28,16
2016-04-17,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,39,35,20
2016-04-19,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,45,34,15
2016-04-21,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,36,22,28
2016-04-23,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,41,33,2
2016-04-25,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,40,48,22
2016-04-27,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,14,39,29,6
2016-04-29,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,14,41,48,20
2016-05-01,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,41,30,14
2016-05-03,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,44,30,23
2016-05-05,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,30,32,2
2016-05-07,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,41,24,25
2016-05-09,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,35,32,3
2016-05-11,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,29,35,14
2016-05-13,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,20,27,14
2016-05-15,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,23,23,19
2016-05-17,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,19,26,35,1
2016-05-19,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,42,27,17
2016-05-21,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,30,25,20
2016-05-23,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,32,33,15
2016-05-25,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,36,26,6
2016-05-27,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,26,23,15
2016-05-29,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,26,28,9
2016-06-01,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,41,24,23
2016-06-03,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,18,36,31,14
2016-06-05,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,28,48,14
2016-06-07,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,11,28,30,1
2016-06-09,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,20,36,30
2016-06-11,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,20,32,30,20
2016-06-13,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,10,38,40,28
2016-06-15,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,14,22,34,14
2016-06-17,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,39,43,21
2016-06-19,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,14,38,31,12
2016-06-21,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,14,45,49,22
2016-06-23,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,12,32,29,9
2016-06-25,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,17,36,33,19
2016-06-27,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,13,25,35,13
2016-06-29,PHF,Newport News/Williamsburg International,Newport News,VA,USA,37.13189556,-76.4929875,692,16,37,29,18
2016-01-01,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,12,29,31,16
2016-01-03,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,17,25,31,23
2016-01-05,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,13,41,33,11
2016-01-07,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,18,38,32,10
2016-01-09,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,19,33,26,2
2016-01-11,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,12,26,28,12
2016-01-13,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,12,40,35,5
2016-01-15,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,20,38,28,30
2016-01-17,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,16,26,29,18
2016-01-19,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,10,32,40,10
2016-01-21,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,11,30,26,14
2016-01-23,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,18,28,49,10
2016-01-25,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,14,37,34,3
2016-01-27,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,10,41,25,25
2016-01-29,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,13,27,27,4
2016-02-01,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,11,32,21,23
2016-02-03,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,13,26,32,17
2016-02-05,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,601,20,33,49,28
